Examinee ID,Group,Inclusion Code,Item.001,Item.002,Item.003,Item.004,Item.005,Item.006,Item.007,Item.008,Item.009,Item.010,Item.011,Item.012,Item.013,Item.014,Item.015,Item.016,Item.017,Item.018,Item.019,Item.020,Item.021,Item.022,Item.023,Item.024,Item.025,Item.026,Item.027,Item.028,Item.029,Item.030,Item.031,Item.032,Item.033,Item.034,Item.035,Item.036,Item.037,Item.038,Item.039,Item.040,Item.041,Item.042,Item.043,Item.044,Item.045,Item.046,Item.047,Item.048,Item.049,Item.050
Examinee.00120,P,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,C,C,C,B,D,B,D,C,B,B,B,C,A,A,B,A,D,D,B,A,D,B,C,C,D,D,A,A,A,D,D
Examinee.00121,P,Y,A,A,A,B,C,B,A,D,C,B,A,B,B,B,A,D,D,A,A,D,A,D,A,A,A,A,C,D,C,A,B,A,A,B,D,B,B,A,B,D,B,C,B,A,A,D,A,B,B,A
Examinee.00122,P,Y,A,A,B,C,A,C,C,D,C,B,A,B,A,B,A,D,D,A,B,C,A,C,B,C,A,A,D,C,C,D,A,B,D,B,D,D,B,B,B,D,C,C,B,A,A,D,A,B,C,A
Examinee.00123,P,Y,A,A,A,B,A,B,A,D,C,B,B,B,A,C,D,A,D,A,B,C,A,C,A,A,A,A,D,C,B,A,D,A,D,B,B,D,B,C,B,D,C,C,B,D,A,D,C,B,B,D
Examinee.00124,P,Y,A,D,B,A,C,B,A,D,C,B,A,B,A,C,D,A,D,A,B,C,A,B,A,D,A,B,D,A,B,B,C,B,D,B,B,D,C,B,C,D,C,C,B,D,A,D,D,B,D,D
Examinee.00125,P,Y,A,A,A,C,A,B,C,D,C,A,C,B,C,B,D,C,D,A,B,C,A,C,A,D,B,D,C,C,B,A,C,A,A,A,D,D,D,C,B,D,B,C,B,A,A,D,A,B,B,C
Examinee.00126,P,Y,A,A,D,B,C,A,B,D,C,B,B,B,A,B,A,D,D,A,B,C,A,C,A,D,A,B,C,A,B,A,A,B,A,D,B,D,C,B,B,A,B,C,B,B,A,C,A,B,B,A
Examinee.00127,P,Y,A,A,D,B,C,B,B,D,C,D,B,B,A,B,A,D,D,A,B,C,A,C,A,A,D,B,D,C,B,A,C,B,B,D,B,D,D,B,B,D,C,C,B,A,A,D,C,B,C,A
Examinee.00128,P,Y,A,A,A,B,C,B,B,D,C,B,A,B,A,B,A,D,D,A,B,C,A,C,B,D,D,B,D,C,B,A,B,B,A,B,A,D,D,B,B,D,A,C,B,A,A,A,C,B,A,D
Examinee.00129,P,Y,A,D,B,B,B,A,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,C,A,B,D,B,C,C,B,A,D,A,A,B,C,D,C,B,A,D,C,C,B,C,D,A,C,B,A,D
Examinee.00130,P,Y,A,D,A,B,A,A,B,D,C,D,A,B,C,B,A,D,D,A,B,C,A,B,A,A,A,B,D,A,B,A,A,B,A,B,D,C,D,C,B,D,C,C,A,A,A,D,B,B,B,D
Examinee.00131,P,Y,A,C,C,B,B,B,A,D,C,B,B,B,A,B,A,D,D,A,B,D,A,C,B,A,B,A,B,C,B,A,D,C,A,B,D,C,D,B,A,C,D,C,B,D,A,D,B,B,C,A
Examinee.00132,P,Y,A,C,B,B,B,B,B,D,C,D,A,B,C,B,A,A,D,A,B,D,A,C,A,B,A,A,B,C,B,A,D,A,A,B,D,D,C,A,A,D,C,C,A,D,A,A,B,B,C,D
Examinee.00133,P,Y,A,A,B,B,C,B,A,D,C,D,A,B,C,B,B,D,D,A,B,C,A,D,A,B,A,B,C,C,B,A,D,C,A,B,D,D,C,A,A,D,C,C,B,D,A,A,C,B,A,D
Examinee.00134,P,Y,A,A,B,A,B,A,B,D,C,D,B,B,C,B,C,D,D,A,A,C,A,C,B,B,A,A,C,C,B,A,D,A,A,B,D,D,C,B,B,D,C,C,B,D,C,A,C,B,C,A
Examinee.00135,P,Y,A,A,B,B,B,B,B,D,C,D,A,B,C,C,D,D,D,A,B,B,A,C,A,B,A,A,B,C,B,A,D,C,A,B,D,C,D,A,B,D,C,C,C,D,A,A,B,B,B,D
Examinee.00136,P,Y,A,A,A,C,C,A,A,D,C,B,B,B,C,B,D,D,D,A,D,C,A,A,A,B,A,A,C,C,B,B,A,C,A,A,D,D,B,A,B,D,C,C,B,A,A,D,A,B,B,D
Examinee.00137,P,Y,A,B,B,B,A,A,C,D,C,D,A,D,C,A,A,D,D,A,B,C,A,D,B,D,A,A,C,C,B,A,D,A,A,B,C,D,D,B,B,A,D,C,B,D,A,D,D,B,B,A
Examinee.00138,P,Y,A,A,B,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,C,A,D,A,A,C,D,B,A,A,A,A,B,D,D,D,D,B,D,C,C,C,D,A,D,B,B,B,A
Examinee.00139,P,Y,A,A,A,B,C,A,C,D,C,D,A,B,C,B,D,D,D,A,B,C,A,D,A,B,A,D,C,C,B,A,A,A,A,B,C,D,C,A,B,A,C,C,B,A,A,B,D,B,B,A
Examinee.00140,P,Y,A,A,A,B,B,B,A,D,C,D,A,B,A,B,B,D,D,A,D,D,A,D,A,D,A,B,D,A,B,B,A,C,A,A,C,D,B,B,B,D,A,C,B,A,D,D,A,B,B,D
Examinee.00141,P,Y,A,A,A,B,A,B,A,D,C,D,D,B,A,B,D,D,D,A,A,D,A,A,A,D,A,A,C,C,B,A,A,C,A,B,C,B,C,A,B,A,C,C,B,D,A,A,B,B,B,D
Examinee.00142,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,D,A,B,A,D,C,C,B,A,A,D,A,B,C,D,D,C,B,D,C,C,B,A,A,B,D,B,B,A
Examinee.00143,P,Y,A,A,A,B,A,B,C,D,C,B,B,B,C,B,B,D,D,A,A,C,A,D,B,D,A,A,C,D,B,B,A,C,A,B,D,D,D,B,B,D,C,C,B,A,A,B,D,A,B,B
Examinee.00144,P,Y,A,A,A,B,A,B,A,D,C,D,A,B,B,B,A,D,D,A,B,C,A,A,A,D,A,A,C,C,B,B,A,A,A,B,D,D,D,D,B,D,C,C,A,A,A,D,B,B,B,A
Examinee.00145,P,Y,A,A,A,C,C,B,C,D,C,D,B,B,C,B,D,D,D,A,B,C,A,C,B,A,A,D,C,C,B,B,A,C,A,B,D,D,D,B,B,D,C,C,B,A,A,D,C,B,B,A
Examinee.00146,P,Y,A,A,A,B,A,B,C,D,C,D,A,B,A,B,D,D,D,A,B,C,A,A,A,A,A,D,C,B,B,B,D,A,A,B,D,D,C,C,B,A,B,C,B,D,A,A,C,B,B,A
Examinee.00147,P,Y,A,A,A,C,C,B,B,D,C,D,A,B,C,B,D,D,D,A,B,C,A,A,A,A,A,D,C,C,B,A,A,C,A,B,D,D,C,C,B,D,C,C,B,C,A,D,B,B,B,C
Examinee.00148,P,Y,A,A,A,C,C,B,C,D,C,D,A,B,C,B,D,D,D,B,B,C,A,A,A,B,A,D,C,B,B,B,B,C,A,B,D,D,C,A,B,C,B,C,C,C,A,D,B,B,B,A
Examinee.00149,P,Y,A,A,A,C,C,B,A,D,C,D,C,B,C,B,A,D,D,A,B,D,C,A,A,A,A,C,C,C,B,C,A,C,A,C,D,D,D,C,B,D,C,C,B,D,A,B,C,B,A,B
Examinee.00150,P,Y,A,A,A,B,C,B,C,A,C,D,A,B,C,B,A,D,D,B,B,C,A,A,B,A,D,A,B,D,B,A,A,C,A,A,C,D,C,C,B,D,A,C,D,B,A,D,B,B,B,A
Examinee.00151,P,Y,A,A,A,C,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,C,A,A,A,B,A,A,C,C,B,A,A,C,A,B,D,D,D,C,B,D,C,C,B,D,A,D,B,B,B,A
Examinee.00152,P,Y,A,A,A,C,C,B,C,D,C,D,A,B,A,B,A,D,D,A,A,C,A,D,A,A,A,D,C,D,B,A,A,C,A,B,D,D,D,C,B,D,C,C,C,D,A,D,B,B,B,A
Examinee.00153,P,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,A,D,A,A,A,A,C,C,B,A,A,C,A,A,D,D,D,D,B,D,C,C,B,A,A,D,B,B,B,A
Examinee.00154,L,Y,A,A,D,B,C,B,C,D,C,D,B,B,A,B,A,D,D,A,B,C,A,A,A,A,A,C,C,C,B,A,C,A,A,B,C,D,D,C,B,D,A,C,A,C,A,D,C,B,B,A
Examinee.00155,L,Y,A,A,D,B,C,C,A,D,C,B,B,B,A,B,A,D,D,A,B,C,A,C,A,A,A,C,C,C,B,A,C,A,A,B,C,D,D,C,B,D,C,C,B,C,A,D,B,B,D,A
Examinee.00156,L,Y,A,A,D,B,C,B,C,D,C,B,D,B,A,B,A,D,D,A,B,C,B,C,A,A,A,C,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,A,C,D,B,B,D,B
Examinee.00157,L,Y,A,A,A,B,C,C,A,D,C,D,B,B,A,B,A,D,D,A,B,C,A,C,A,A,A,C,C,C,B,A,C,A,A,B,C,D,D,C,B,D,C,C,B,C,A,B,B,B,D,B
Examinee.00158,L,Y,A,A,A,B,C,B,A,D,C,D,B,B,A,B,A,D,D,A,B,C,A,C,A,A,A,C,C,C,B,A,C,D,A,B,D,D,D,C,B,D,C,C,B,C,A,D,B,B,D,B
Examinee.00159,L,Y,A,A,B,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,B,A,D,B,D,B,D,A,C,D,B,D,D,D,D,B,D,C,C,A,A,A,D,A,B,B,A
Examinee.00160,L,Y,A,A,A,B,C,A,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,B,A,D,D,D,C,D,A,C,D,A,D,D,D,C,C,D,A,C,A,C,A,D,C,B,D,B
Examinee.00161,L,Y,A,A,B,B,C,B,C,D,C,D,A,B,A,B,A,D,D,B,A,C,A,C,A,B,A,C,C,C,B,A,A,C,D,A,D,D,D,C,B,D,C,C,B,C,A,D,C,B,D,C
Examinee.00162,L,Y,A,A,A,B,C,A,C,D,C,B,B,B,A,B,A,D,D,A,D,C,B,A,A,A,D,D,C,C,B,A,C,A,A,B,D,D,C,C,B,A,C,C,B,D,A,D,B,B,D,A
Examinee.00163,L,Y,A,A,A,B,A,B,C,D,C,D,A,B,C,B,D,D,D,A,D,C,A,D,A,A,D,D,D,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,D,C,D,B,B,C,D
Examinee.00164,L,Y,A,A,A,C,C,C,C,D,C,D,A,B,A,A,B,D,D,A,B,C,A,C,D,B,D,C,C,D,D,B,D,A,A,B,D,D,D,C,C,A,C,C,B,D,A,D,B,B,D,A
Examinee.00165,L,Y,A,A,A,C,C,A,C,D,C,D,B,B,A,B,D,D,D,A,D,C,A,D,A,A,D,D,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,D,A,D,B,B,D,A
Examinee.00166,L,Y,A,A,A,B,C,A,C,D,C,D,A,B,A,B,A,D,D,A,A,C,B,A,A,A,C,A,C,C,B,A,C,A,A,B,D,C,D,C,B,D,C,C,B,D,A,D,B,B,A,C
Examinee.00167,L,Y,A,A,A,B,B,A,C,D,C,D,B,B,C,B,A,D,D,A,A,D,A,C,D,D,D,B,C,D,D,B,B,A,D,C,D,D,C,B,B,A,C,C,C,D,A,D,A,B,D,A
Examinee.00168,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,A,D,A,C,A,D,C,B,C,C,B,A,A,A,A,B,D,A,C,B,B,A,B,C,C,A,B,B,C,B,D,A
Examinee.00169,L,Y,A,A,A,C,A,B,C,D,B,B,A,B,A,B,A,D,D,A,A,C,A,C,B,A,B,D,C,C,B,B,D,D,A,B,D,A,C,C,B,D,C,C,C,D,A,D,C,A,D,C
Examinee.00170,L,Y,A,A,A,B,B,B,C,D,C,D,B,B,A,B,A,D,D,A,A,C,A,B,A,A,C,A,C,C,B,A,A,C,A,B,D,C,D,C,B,D,C,C,B,A,A,B,B,B,A,C
Examinee.00171,L,Y,A,A,B,B,C,B,C,D,C,D,A,B,C,B,D,A,D,A,A,C,A,B,C,D,A,C,D,B,D,C,A,C,D,B,A,D,C,B,B,D,B,C,B,A,A,D,A,B,B,A
Examinee.00172,L,Y,A,A,B,B,D,B,C,D,C,D,D,B,A,B,A,B,D,B,A,C,A,C,A,B,A,C,C,C,B,D,A,B,D,A,D,D,D,C,B,D,C,C,B,C,D,D,C,B,D,C
Examinee.00173,L,Y,A,A,B,B,C,B,C,D,C,D,A,B,A,B,A,D,D,B,A,C,B,C,A,B,A,C,C,C,B,D,A,C,D,A,D,D,D,C,B,D,A,C,B,C,A,D,C,B,D,C
Examinee.00174,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,D,B,A,D,D,B,C,C,C,B,B,D,A,D,C,A,C,A,C,C,A,D,D,D,C,A,D,D,A,C,B,A,A,B,A,B,A,A
Examinee.00175,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,A,B,D,D,D,A,B,D,A,D,A,D,A,C,C,C,B,C,C,C,A,C,D,D,A,D,B,D,C,C,C,D,A,A,C,B,A,A
Examinee.00176,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,C,B,A,D,D,A,B,A,C,A,B,D,C,D,D,C,C,D,C,C,A,A,D,D,C,A,D,D,A,C,B,A,A,B,A,B,A,A
Examinee.00177,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,C,B,A,D,D,B,A,C,B,B,D,D,A,D,C,B,B,A,C,C,A,D,B,D,C,C,B,D,A,C,C,D,B,B,A,B,D,A
Examinee.00178,L,Y,A,D,A,B,A,B,A,D,C,D,A,B,C,B,A,D,D,B,C,C,A,B,B,D,A,D,D,A,C,A,A,C,A,B,B,D,C,C,B,D,C,C,B,A,A,A,A,B,D,C
Examinee.00179,L,Y,A,A,A,B,A,B,A,D,C,D,B,B,C,B,D,D,D,A,B,C,D,A,A,D,C,D,D,C,C,D,C,C,A,D,D,D,A,C,B,A,A,C,B,A,A,B,A,B,A,A
Examinee.00180,L,Y,A,A,A,B,A,B,A,C,B,B,A,B,C,B,A,D,D,A,B,C,C,B,A,D,A,D,C,A,B,A,A,C,A,B,C,D,D,C,B,D,A,C,B,A,A,D,C,B,A,D
Examinee.00181,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,B,B,D,D,D,A,B,C,C,B,A,D,A,D,C,A,B,A,A,C,A,B,C,D,D,C,B,D,A,C,B,A,A,D,C,B,A,C
Examinee.00182,L,Y,A,A,A,B,B,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,A,A,D,A,A,D,D,C,B,A,C,C,A,B,D,D,A,D,B,A,C,C,B,A,A,B,A,B,B,A
Examinee.00183,L,Y,A,A,A,B,C,B,A,D,C,C,A,B,C,B,A,D,D,A,A,D,A,A,D,A,A,D,D,C,B,A,C,C,A,B,D,D,A,D,B,A,C,C,B,A,A,B,A,B,B,A
Examinee.00184,L,Y,A,A,A,B,B,B,A,D,C,D,A,B,C,B,A,A,D,A,B,C,A,A,C,D,A,D,D,C,B,A,C,A,A,B,D,D,D,D,C,D,C,C,B,C,A,D,B,B,B,A
Examinee.00185,L,Y,A,A,A,B,B,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,A,A,D,A,A,D,D,C,B,A,C,C,A,B,D,D,A,D,B,A,C,C,B,A,A,B,A,B,B,A
Examinee.00186,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,C,A,D,C,A,D,C,A,A,B,C,C,B,B,D,D,D,D,B,A,C,C,B,A,A,B,B,B,A,B
Examinee.00187,L,Y,A,A,A,B,B,B,A,D,C,D,A,B,C,B,A,A,D,A,B,C,A,A,D,A,A,D,D,C,B,A,D,A,A,B,D,D,D,D,B,D,C,C,B,C,A,D,B,B,B,A
Examinee.00188,L,Y,A,A,A,B,C,B,C,D,C,D,B,B,C,B,A,A,D,A,B,C,A,A,C,A,A,C,D,C,B,A,A,A,A,B,D,D,D,A,B,D,C,C,B,C,A,D,B,B,B,A
Examinee.00189,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,A,D,A,B,C,C,A,D,B,A,D,D,C,B,B,C,B,A,B,D,D,D,D,B,A,C,C,B,A,A,D,B,B,B,A
Examinee.00190,L,Y,A,A,A,C,B,B,A,D,C,D,A,B,C,B,A,A,D,A,B,C,C,A,D,C,A,D,C,A,A,B,C,C,B,B,B,D,B,B,B,A,C,C,B,A,A,B,A,A,A,B
Examinee.00191,L,Y,A,A,A,B,C,B,C,D,C,D,B,B,C,B,A,A,D,A,B,C,A,A,D,C,A,C,D,C,B,A,C,C,A,B,D,D,D,D,B,A,C,C,B,A,A,B,B,B,B,A
Examinee.00192,L,Y,A,A,A,B,C,B,B,D,C,D,A,B,A,B,D,D,D,A,C,C,B,B,B,D,D,D,D,C,A,A,C,C,D,B,A,D,C,C,B,D,C,C,B,B,A,D,C,B,B,A
Examinee.00193,L,Y,A,A,A,B,C,C,A,B,C,D,D,B,B,B,D,D,D,A,B,C,A,D,A,D,A,C,D,A,B,D,B,C,C,B,B,D,D,C,B,D,C,C,B,B,A,D,B,B,D,A
Examinee.00194,L,Y,A,A,B,B,A,C,A,B,C,D,A,B,C,C,B,D,D,A,B,C,A,D,A,D,A,C,D,C,A,D,C,D,C,B,B,D,D,C,B,D,C,C,B,B,A,D,B,B,D,A
Examinee.00195,L,Y,A,A,A,B,C,B,B,D,C,B,D,B,C,C,B,D,D,A,D,C,A,C,A,D,D,D,D,C,A,B,B,B,C,B,A,D,D,C,C,D,D,C,B,A,A,A,A,B,A,A
Examinee.00196,L,Y,A,A,D,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,C,A,D,A,D,D,C,B,A,C,C,A,B,B,D,D,A,B,D,C,C,B,B,A,D,B,B,B,A
Examinee.00197,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,C,A,B,D,D,D,D,A,B,A,A,C,A,B,B,D,D,C,C,D,C,C,B,B,A,D,B,B,B,A
Examinee.00198,L,Y,A,A,A,B,A,B,B,D,C,D,A,B,C,B,A,D,D,A,B,D,A,B,A,A,A,D,C,D,B,A,B,A,A,B,D,D,D,C,B,D,D,C,A,A,A,A,A,B,B,A
Examinee.00199,L,Y,A,A,A,B,A,B,A,D,C,D,B,B,C,B,A,D,D,A,B,C,C,B,A,D,A,D,D,A,B,A,A,C,A,B,B,D,D,C,C,D,C,C,B,B,A,D,B,B,B,A
Examinee.00200,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,C,B,A,D,A,A,C,C,B,C,A,A,A,B,D,D,C,C,B,D,C,C,A,D,A,D,A,B,B,A
Examinee.00201,L,Y,A,A,A,B,A,B,A,D,C,D,B,B,C,B,A,D,D,A,B,C,A,B,A,A,A,D,C,D,B,A,A,A,A,B,D,D,D,B,B,D,A,C,A,A,A,D,A,B,B,A
Examinee.00202,L,Y,A,A,A,B,C,B,A,D,C,A,B,B,C,B,D,A,D,B,C,C,C,C,D,S,A,C,C,S,B,D,A,C,S,S,C,D,S,A,B,D,D,C,D,C,A,D,A,A,D,A
Examinee.00203,L,Y,A,A,D,B,C,B,A,B,C,D,D,B,C,B,C,D,D,B,C,D,B,C,A,D,A,D,C,C,B,B,A,A,A,B,C,D,C,B,B,D,D,C,A,A,A,D,A,B,A,A
Examinee.00204,L,Y,A,A,D,B,C,B,A,D,C,A,B,B,C,B,D,D,D,B,C,D,B,C,A,D,A,D,C,C,B,D,A,A,A,B,C,D,C,B,B,D,D,C,A,A,A,D,A,B,A,A
Examinee.00205,L,Y,A,D,C,B,C,B,A,C,C,B,D,B,A,C,C,C,D,B,B,C,D,C,A,D,A,B,D,C,D,B,C,B,A,D,D,D,B,B,B,D,C,C,A,D,A,D,A,B,C,B
Examinee.00206,L,Y,A,A,A,B,C,B,A,D,C,D,B,B,C,B,D,D,D,A,B,C,A,C,A,D,A,D,C,C,B,D,A,A,A,B,C,S,C,S,B,B,D,C,B,A,A,A,B,B,A,A
Examinee.00207,L,Y,A,A,A,B,B,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,B,A,A,D,A,D,C,C,B,D,A,C,A,A,B,D,C,D,B,D,C,C,A,S,A,D,B,B,A,A
Examinee.00208,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,A,C,C,D,A,D,C,C,B,A,A,A,A,B,C,D,C,S,B,D,C,C,D,A,A,S,B,B,A,A
Examinee.00209,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,D,A,C,C,D,A,D,C,C,D,A,A,C,A,B,D,D,A,S,B,D,C,C,C,C,A,S,B,B,A,A
Examinee.00210,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,A,A,A,A,D,C,B,B,A,A,A,A,B,C,D,C,D,B,D,D,C,A,A,A,D,B,B,A,A
Examinee.00211,L,Y,A,A,A,B,C,A,A,D,C,D,B,B,C,B,A,D,D,A,A,C,A,C,B,D,A,A,C,D,B,A,D,A,A,B,D,D,D,A,B,D,C,C,B,D,A,D,C,B,B,C
Examinee.00212,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,A,C,C,C,B,D,A,D,C,D,B,D,A,C,A,B,D,D,D,A,B,D,C,C,C,B,A,D,A,B,B,A
Examinee.00213,P,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,C,D,A,B,C,A,C,A,D,A,A,D,D,B,D,B,C,D,B,C,D,D,A,B,D,C,C,A,B,A,D,B,B,B,C
Examinee.00214,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,A,C,C,C,A,D,A,B,D,A,B,D,A,C,A,B,C,A,D,D,B,D,C,C,C,B,A,D,B,B,B,A
Examinee.00215,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,C,D,A,B,C,A,C,A,A,A,D,D,C,B,B,A,C,A,B,E,D,A,D,B,D,C,C,B,S,A,D,B,B,B,A
Examinee.00216,L,Y,A,A,A,C,A,B,A,D,C,D,A,B,C,B,A,D,D,A,A,D,A,C,B,D,A,B,D,A,B,D,A,C,C,B,D,D,D,C,B,D,B,C,B,C,A,D,D,B,B,A
Examinee.00217,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,A,D,A,C,B,D,B,A,D,C,B,D,A,C,C,B,D,D,D,A,B,D,C,C,B,A,A,C,A,B,B,A
Examinee.00218,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,C,A,C,B,A,A,A,D,C,B,C,A,C,C,B,C,D,D,B,B,D,C,C,B,A,A,C,D,B,B,A
Examinee.00219,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,S,D,A,S,C,C,C,A,S,A,D,D,C,B,A,A,B,A,B,A,D,D,C,B,A,C,C,B,C,A,D,A,B,B,A
Examinee.00220,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,D,D,D,A,A,C,A,C,B,A,A,A,D,C,B,D,A,C,C,B,D,D,D,A,B,D,C,C,B,A,A,C,A,B,B,A
Examinee.00221,P,Y,A,D,A,C,C,B,B,D,C,D,A,B,A,B,B,D,E,A,A,C,D,D,A,D,A,C,D,C,C,A,B,C,A,B,C,D,D,E,B,D,A,C,A,A,A,D,C,B,A,B
Examinee.00222,L,Y,A,A,A,B,C,B,C,D,C,B,A,B,C,B,D,C,D,A,B,C,C,C,A,D,A,B,D,C,A,C,C,B,A,B,C,D,C,C,B,D,C,C,B,D,A,A,B,B,B,A
Examinee.00223,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,C,A,D,A,D,C,C,B,A,A,A,A,B,B,D,D,C,B,D,D,C,B,A,A,D,A,B,B,A
Examinee.00224,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,C,A,C,A,A,A,D,C,C,B,A,C,A,A,B,C,D,A,C,B,D,C,C,B,D,A,D,B,B,D,A
Examinee.00225,L,Y,A,A,D,B,C,B,C,D,C,D,A,B,A,B,C,D,D,A,A,C,A,C,A,A,A,D,C,C,B,A,C,A,A,B,C,D,A,C,B,D,C,C,B,D,A,D,B,B,D,A
Examinee.00226,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,B,A,A,A,D,C,C,B,A,C,A,A,B,A,D,A,C,B,D,C,C,B,D,A,D,B,B,D,A
Examinee.00227,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,C,D,D,A,B,C,A,B,A,A,A,D,C,C,B,A,C,A,A,B,C,D,A,C,B,D,C,C,B,D,A,D,B,B,D,A
Examinee.00228,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,B,A,A,A,A,C,C,B,A,A,A,A,B,C,C,C,C,B,D,C,C,B,D,C,D,B,B,D,A
Examinee.00229,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,B,D,D,A,B,C,A,A,A,A,A,D,C,C,B,A,A,A,A,B,C,C,C,C,B,D,D,C,C,D,C,D,B,B,D,A
Examinee.00230,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,A,D,D,B,A,C,A,D,A,D,A,A,D,C,B,A,C,A,A,B,C,D,D,C,B,D,C,C,B,D,A,D,B,B,D,C
Examinee.00231,L,Y,A,A,D,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,A,C,A,A,A,D,A,A,C,C,B,A,C,A,A,B,C,D,A,C,B,D,C,C,B,B,A,A,B,B,B,B
Examinee.00232,L,Y,A,A,A,B,C,C,B,D,C,C,A,B,A,B,D,D,D,A,A,C,A,A,B,D,A,D,B,C,B,A,A,B,A,B,D,D,C,D,B,D,C,C,B,D,A,D,A,B,B,A
Examinee.00233,L,Y,A,A,A,B,C,B,B,D,C,D,C,B,C,B,A,D,D,A,A,C,A,A,B,D,A,D,B,C,B,A,A,B,A,B,D,D,C,D,B,D,C,C,B,D,A,D,A,B,B,A
Examinee.00234,L,Y,A,A,A,B,C,B,B,D,B,D,D,B,A,B,A,D,D,A,A,C,A,A,A,D,A,A,B,A,B,A,A,C,B,A,C,D,A,D,B,D,C,C,B,D,A,D,A,B,A,A
Examinee.00235,L,Y,A,A,A,B,C,A,C,D,C,D,A,B,C,B,A,D,D,A,A,C,B,C,B,A,A,D,C,C,B,A,C,A,A,B,B,D,A,C,B,D,C,C,B,D,A,A,B,B,B,A
Examinee.00236,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,C,B,A,B,D,A,B,D,C,B,A,C,B,A,B,B,D,C,D,B,C,C,C,B,D,A,D,A,B,B,A
Examinee.00237,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,C,A,A,A,D,A,B,D,C,B,A,C,B,A,B,B,D,A,D,B,C,C,C,B,D,A,D,A,B,B,A
Examinee.00238,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,A,A,B,A,B,A,C,B,C,C,B,A,C,B,A,B,B,D,A,B,B,D,A,C,B,D,A,A,B,B,C,A
Examinee.00239,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,B,A,A,D,D,C,B,A,C,C,B,B,D,D,A,C,B,D,A,C,B,D,A,A,B,B,B,A
Examinee.00240,L,Y,A,A,A,B,B,B,C,D,C,D,A,B,C,B,A,D,D,A,A,A,B,B,B,D,A,B,D,C,B,A,C,B,A,B,B,D,A,D,B,D,C,C,B,D,A,D,A,B,B,A
